kumu_id,from,to,label,type,subtype,weight_num,strength,directionality,formality,view_family,confidence,period,description,source_url
comention_prs_zolotov_prs_msg_2cae3e743b,prs_zolotov,prs_msg_2cae3e743b,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html
comention_prs_zolotov_prs_khusnullin,prs_zolotov,prs_khusnullin,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Сентябрь Путина . Немобилизация . 3. Высшие должностные лица субъектов федерации должны уделять необходимое внимание реализации мер, призванных обеспечить безопасность людей, охрану и антитеррористическую защищенность критически важных объектов, подд",messages.html
comention_prs_msg_f483ea4439_prs_kiriyenko,prs_msg_f483ea4439,prs_kiriyenko,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Сентябрь Путина. Проверка выборами. 2 . Второй важный момент сентябрьской избирательной кампании- провал КПРФ. Не секрет, что Кириенко и его блок играет против Зюганова, видя в нем неизменяемый балласт прошлого. Кириенко давно поставил точку на Зюган",messages.html
comention_prs_msg_d4423c1bef_prs_putin,prs_msg_d4423c1bef,prs_putin,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Профайл Время Путина. Андрей Иванов. 1 . Андрей Юрьевич Иванов – с 2012 года занимал пост заместителя Министра финансов РФ . Родился в 1975 году, начинал карьеру в администрации Красноярского края, позже работал в Минфине (возглавлял департамент бюдж",messages.html
comention_prs_msg_8f41d037fb_prs_msg_0b6014e269,prs_msg_8f41d037fb,prs_msg_0b6014e269,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Июнь. Неожиданные странности. 4 . Самой слабой составляющей является то, что никто из политической элиты,в том числе силовики и бизнес не уверены в своей будущем и в наличии гарантий для них. Путин  неожиданно убрал старого соратника Николая Патрушев",messages.html
comention_prs_msg_8f41d037fb_prs_krasnov_igor,prs_msg_8f41d037fb,prs_krasnov_igor,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Ноябрь Путина. Штабные реверансы. Неожиданно РБК-издание, близкое к Управлению внутренней политики АП, сообщило,что избирательный штаб Путина на выборах возглавит глава УВП Андрей Ярин. Андрей Ярин традиционно называют выдвиженцем «силовой партии». И",messages.html
comention_prs_msg_8f41d037fb_prs_medvedev,prs_msg_8f41d037fb,prs_medvedev,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Ноябрь Путина. Штабные реверансы. Неожиданно РБК-издание, близкое к Управлению внутренней политики АП, сообщило,что избирательный штаб Путина на выборах возглавит глава УВП Андрей Ярин. Андрей Ярин традиционно называют выдвиженцем «силовой партии». И",messages.html
comention_prs_msg_8f41d037fb_prs_mishustin,prs_msg_8f41d037fb,prs_mishustin,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Май 2025.  Путин открыл марафон преемников. (2) В контексте запуска новой “игры в преемников” посмотрим на текущую диспозицию, которая в ближайшее время будет серьёзно меняться. Мишустин — глава правительства. Выдвиженец семьи Ковальчуков и Сергея Ки",messages.html
comention_prs_msg_8f41d037fb_prs_sechin,prs_msg_8f41d037fb,prs_sechin,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Июнь. Неожиданные странности. 5 . Институционально перемены первого лица в МВД являются скорее показателем усиления клановых объединений, но само назначение министра как правило идет по троектории: - выдвиженец ФСБ, - выдвиженец от АП; - личное довер",messages.html
comention_prs_msg_8f41d037fb_prs_shoigu,prs_msg_8f41d037fb,prs_shoigu,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Ноябрь Путина. Штабные реверансы. Неожиданно РБК-издание, близкое к Управлению внутренней политики АП, сообщило,что избирательный штаб Путина на выборах возглавит глава УВП Андрей Ярин. Андрей Ярин традиционно называют выдвиженцем «силовой партии». И",messages.html
comention_prs_msg_db44d4af5c_prs_kiriyenko,prs_msg_db44d4af5c,prs_kiriyenko,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 2. Пример: Май.  Варианты невозможного. 3. Конструкция власти была в целом понятна. Но необходимо было внести последние коррективы. В феврале Путин-Ковальчуки окончательно взяли под контроль компанию Семьи Яндекс.  68% российского бизнеса Яндекса были проданы з,messages.html
comention_prs_msg_db44d4af5c_prs_oreshkin,prs_msg_db44d4af5c,prs_oreshkin,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 2. Пример: Май.  Варианты невозможного. 3. Конструкция власти была в целом понятна. Но необходимо было внести последние коррективы. В феврале Путин-Ковальчуки окончательно взяли под контроль компанию Семьи Яндекс.  68% российского бизнеса Яндекса были проданы з,messages.html
comention_prs_msg_db44d4af5c_prs_sechin,prs_msg_db44d4af5c,prs_sechin,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Май. Варианты невозможного. 1 . История с формированием правительства обрастает множеством слухов и фрагментов. Еще в прошлом году, политический класс активно обсуждал варианты серьезного перехвата власти на фоне подавления пригожинского мятежа. Воен",messages.html
comention_prs_msg_db44d4af5c_prs_msg_c6fc806f88,prs_msg_db44d4af5c,prs_msg_c6fc806f88,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Май. Варианты невозможного. 1 . История с формированием правительства обрастает множеством слухов и фрагментов. Еще в прошлом году, политический класс активно обсуждал варианты серьезного перехвата власти на фоне подавления пригожинского мятежа. Воен",messages.html
comention_prs_msg_db44d4af5c_prs_tsivilev,prs_msg_db44d4af5c,prs_tsivilev,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Май. Варианты невозможного. 1 . История с формированием правительства обрастает множеством слухов и фрагментов. Еще в прошлом году, политический класс активно обсуждал варианты серьезного перехвата власти на фоне подавления пригожинского мятежа. Воен",messages.html
comention_prs_msg_fc8a7ceed1_prs_msg_1646d804dd,prs_msg_fc8a7ceed1,prs_msg_1646d804dd,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Август Путина. 3.1. Вся биография Путина позволяет утверждать, что он слишком легко расстается с друзьями и союзниками, когда того требует ситуация. Сильная сторона Путина в его рацио,он уступает сильной стороне и легко забывает о своих друзьях, объя",messages.html
comention_prs_msg_fc8a7ceed1_prs_putin,prs_msg_fc8a7ceed1,prs_putin,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Август Путина. 3.1. Вся биография Путина позволяет утверждать, что он слишком легко расстается с друзьями и союзниками, когда того требует ситуация. Сильная сторона Путина в его рацио,он уступает сильной стороне и легко забывает о своих друзьях, объя",messages.html
comention_prs_msg_fc8a7ceed1_prs_tsivilev,prs_msg_fc8a7ceed1,prs_tsivilev,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Май. Варианты невозможного. 1 . История с формированием правительства обрастает множеством слухов и фрагментов. Еще в прошлом году, политический класс активно обсуждал варианты серьезного перехвата власти на фоне подавления пригожинского мятежа. Воен",messages.html
comention_prs_msg_fc8a7ceed1_prs_msg_44e85ab3ef,prs_msg_fc8a7ceed1,prs_msg_44e85ab3ef,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Май. Варианты невозможного. 1 . История с формированием правительства обрастает множеством слухов и фрагментов. Еще в прошлом году, политический класс активно обсуждал варианты серьезного перехвата власти на фоне подавления пригожинского мятежа. Воен",messages.html
comention_prs_msg_fc8a7ceed1_prs_shoigu,prs_msg_fc8a7ceed1,prs_shoigu,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Май. Варианты невозможного. 1 . История с формированием правительства обрастает множеством слухов и фрагментов. Еще в прошлом году, политический класс активно обсуждал варианты серьезного перехвата власти на фоне подавления пригожинского мятежа. Воен",messages.html
comention_prs_msg_57d32a41ad_prs_msg_87cc2fce59,prs_msg_57d32a41ad,prs_msg_87cc2fce59,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html
comention_prs_msg_57d32a41ad_prs_krasnov_igor,prs_msg_57d32a41ad,prs_krasnov_igor,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Август Путина. 1.1. Элиты к 2021 году, сразу после коронавируса, отчетливо поняли всю бесперспективность будущего путинского политического режима. У путинской системы больше не оказалось варианта будущего. И это ввело всю элиту буквально в ступор. Пу",messages.html
comention_prs_msg_57d32a41ad_prs_kurenkov,prs_msg_57d32a41ad,prs_kurenkov,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Профайл Время Путина. Александр Куренков . 2 Компании жены и контракты с корпорациями. Фирмы, связанной с супругой министра, Еленой Мильской , получали выгодные подряды от крупных компаний близких к Кремлю. В частности, две калининградские компании, ",messages.html
comention_prs_msg_57d32a41ad_prs_msg_d7471af42d,prs_msg_57d32a41ad,prs_msg_d7471af42d,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Октябрь Путина. Мобилизационное. Путин безусловно мастер выстраивания баланса, даже казалось бы в самом неблагоприятном сценарии. После гибели/убийства Пригожина,которого считали личной креатурой Путина и гаранта владельца ЧВК Вагнер,Минобороны и ФСБ",messages.html
comention_prs_msg_57d32a41ad_prs_msg_cf154367aa,prs_msg_57d32a41ad,prs_msg_cf154367aa,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Профайл Время Путина. Александр Куренков . 2 Компании жены и контракты с корпорациями. Фирмы, связанной с супругой министра, Еленой Мильской , получали выгодные подряды от крупных компаний близких к Кремлю. В частности, две калининградские компании, ",messages.html
comention_prs_msg_57d32a41ad_prs_msg_1646d804dd,prs_msg_57d32a41ad,prs_msg_1646d804dd,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Август Путина. 1.1. Элиты к 2021 году, сразу после коронавируса, отчетливо поняли всю бесперспективность будущего путинского политического режима. У путинской системы больше не оказалось варианта будущего. И это ввело всю элиту буквально в ступор. Пу",messages.html
comention_prs_msg_57d32a41ad_prs_sechin,prs_msg_57d32a41ad,prs_sechin,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Июнь. Неожиданные странности. 5 . Институционально перемены первого лица в МВД являются скорее показателем усиления клановых объединений, но само назначение министра как правило идет по троектории: - выдвиженец ФСБ, - выдвиженец от АП; - личное довер",messages.html
comention_prs_msg_dec6b82bc6_prs_msg_ab569535d0,prs_msg_dec6b82bc6,prs_msg_ab569535d0,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Октябрь Путина. Недооппозиция режима.  1. Российская политическая оппозиция за рубежом всего лишь мистификация режима Путина. Откажись Кремль от публичного преследования «русской оппозиции» в виде статуса иноагента и уголовных дел за дискредитацию, с",messages.html
comention_prs_msg_dec6b82bc6_prs_msg_06479db4a0,prs_msg_dec6b82bc6,prs_msg_06479db4a0,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Октябрь Путина. Недооппозиция режима.  1. Российская политическая оппозиция за рубежом всего лишь мистификация режима Путина. Откажись Кремль от публичного преследования «русской оппозиции» в виде статуса иноагента и уголовных дел за дискредитацию, с",messages.html
comention_prs_msg_dec6b82bc6_prs_msg_bb49030705,prs_msg_dec6b82bc6,prs_msg_bb49030705,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Октябрь Путина. Недооппозиция режима.  1. Российская политическая оппозиция за рубежом всего лишь мистификация режима Путина. Откажись Кремль от публичного преследования «русской оппозиции» в виде статуса иноагента и уголовных дел за дискредитацию, с",messages.html
comention_prs_kiriyenko_prs_kovalchuk_boris,prs_kiriyenko,prs_kovalchuk_boris,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Май. Варианты невозможного. 2. Такая принципиальная позиция Путина объясняется чистой прагматикой. Зная как функционирует конструкция власти в России, Путин осознает, что ему придется в ежедневном режиме заниматься проблемами своих семейных выдвиженц",messages.html
comention_prs_kiriyenko_prs_msg_ed56d136c0,prs_kiriyenko,prs_msg_ed56d136c0,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html
comention_prs_kiriyenko_prs_msg_a71c110279,prs_kiriyenko,prs_msg_a71c110279,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Август Путина. 3.2. Иными словами, план Справедливости заключался в следующем: Полная смена руководства силовых структур; Замена Шойгу на Дюмина, а Герасимова на Суровикина; Отставка главы АП Вайно; Задержание Чемезова, Мантурова. Отставка Бортникова",messages.html
comention_prs_kiriyenko_prs_msg_77523e0fa4,prs_kiriyenko,prs_msg_77523e0fa4,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Сентябрь Путина. Проверка выборами. 4 . Традиционная системная оппозиция продолжает растрачивать свою и так слабую репутацию и административный вес. Геннадий Зюганов напрямую работает с главой АП Вайно,Громовым,Яриным, Чемезовым,Совбезом Патрушева и ",messages.html
comention_prs_kiriyenko_prs_novak,prs_kiriyenko,prs_novak,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html
comention_prs_kiriyenko_prs_peskov,prs_kiriyenko,prs_peskov,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 2. Пример: Сентябрь Путина . Немобилизация . 2. Мобилизационная миграция моментально привела к резкому дефициту кадров. Первоначальные идеи кремлевских чиновников начать «массовую кампания осуждения уехавших» были быстро свернуты. Конфликт ненависти мог реально,messages.html
comention_prs_kiriyenko_prs_msg_bc72686687,prs_kiriyenko,prs_msg_bc72686687,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Сентябрь Путина. Проверка выборами. 4 . Традиционная системная оппозиция продолжает растрачивать свою и так слабую репутацию и административный вес. Геннадий Зюганов напрямую работает с главой АП Вайно,Громовым,Яриным, Чемезовым,Совбезом Патрушева и ",messages.html
comention_prs_kiriyenko_prs_msg_44e85ab3ef,prs_kiriyenko,prs_msg_44e85ab3ef,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Июнь 2025. Предотпускной пейзаж . 1. Рассказывают, что на последнем Петербургском международном экономическом форуме его участники в кулуарах обсуждали короткий список возможных будущих премьеров и даже преемников Владимира Путина. Тема будущего все ",messages.html
comention_prs_kovalchuk_boris_prs_manturov,prs_kovalchuk_boris,prs_manturov,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Май. Варианты невозможного. 2. Такая принципиальная позиция Путина объясняется чистой прагматикой. Зная как функционирует конструкция власти в России, Путин осознает, что ему придется в ежедневном режиме заниматься проблемами своих семейных выдвиженц",messages.html
comention_prs_kovalchuk_boris_prs_medvedev,prs_kovalchuk_boris,prs_medvedev,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Май. Варианты невозможного. 2. Такая принципиальная позиция Путина объясняется чистой прагматикой. Зная как функционирует конструкция власти в России, Путин осознает, что ему придется в ежедневном режиме заниматься проблемами своих семейных выдвиженц",messages.html
comention_prs_kovalchuk_boris_prs_mishustin,prs_kovalchuk_boris,prs_mishustin,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Май. Варианты невозможного. 2. Такая принципиальная позиция Путина объясняется чистой прагматикой. Зная как функционирует конструкция власти в России, Путин осознает, что ему придется в ежедневном режиме заниматься проблемами своих семейных выдвиженц",messages.html
comention_prs_kovalchuk_boris_prs_patrushev_dmitry,prs_kovalchuk_boris,prs_patrushev_dmitry,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Июнь. Неожиданные странности. 4 . Самой слабой составляющей является то, что никто из политической элиты,в том числе силовики и бизнес не уверены в своей будущем и в наличии гарантий для них. Путин  неожиданно убрал старого соратника Николая Патрушев",messages.html
comention_prs_kovalchuk_boris_prs_msg_c6fc806f88,prs_kovalchuk_boris,prs_msg_c6fc806f88,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Май. Варианты невозможного. 2. Такая принципиальная позиция Путина объясняется чистой прагматикой. Зная как функционирует конструкция власти в России, Путин осознает, что ему придется в ежедневном режиме заниматься проблемами своих семейных выдвиженц",messages.html
comention_prs_kovalchuk_boris_prs_chemezov,prs_kovalchuk_boris,prs_chemezov,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Май. Варианты невозможного. 2. Такая принципиальная позиция Путина объясняется чистой прагматикой. Зная как функционирует конструкция власти в России, Путин осознает, что ему придется в ежедневном режиме заниматься проблемами своих семейных выдвиженц",messages.html
comention_prs_kovalchuk_boris_prs_shoigu,prs_kovalchuk_boris,prs_shoigu,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,Количество совместных упоминаний: 2. Пример: ТОП заметных событий российской политики в марте 1.  Теракт в концертном зале «Крокус Сити Холл» в подмосковном Красногорске 2.  Выборы президента РФ 3.  Похороны Алексея Навального 4.  Дискуссии по вопросу о снятии моратория на смертную казнь и изме,messages.html
comention_prs_msg_0b6014e269_prs_krasnov_igor,prs_msg_0b6014e269,prs_krasnov_igor,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Май. Чистки и конструкции. 2. Путин снова показал себя талантливым тактиком. Серьезно ослабленный после пригожинского мятежа, Путин снова начал навязывать собственные правила игры политической системе, ослабляя противников и столкивая их в ситуационн",messages.html
comention_prs_msg_0b6014e269_prs_manturov,prs_msg_0b6014e269,prs_manturov,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Июнь 2025. Предотпускной пейзаж . 1. Рассказывают, что на последнем Петербургском международном экономическом форуме его участники в кулуарах обсуждали короткий список возможных будущих премьеров и даже преемников Владимира Путина. Тема будущего все ",messages.html
comention_prs_msg_0b6014e269_prs_sechin,prs_msg_0b6014e269,prs_sechin,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Май. Чистки и конструкции. 2. Путин снова показал себя талантливым тактиком. Серьезно ослабленный после пригожинского мятежа, Путин снова начал навязывать собственные правила игры политической системе, ослабляя противников и столкивая их в ситуационн",messages.html
comention_prs_msg_0b6014e269_prs_msg_c6fc806f88,prs_msg_0b6014e269,prs_msg_c6fc806f88,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Май. Чистки и конструкции. 3. К концу президентской избирательной кампании весной 24 года, Путин и «идущие с ним» (на самом деле это широкая коалиция  от АнтиСистемы до государственников и правых) перехватили динамику (при бездействии верных государс",messages.html
comention_prs_msg_0b6014e269_prs_tsivilev,prs_msg_0b6014e269,prs_tsivilev,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Май. Чистки и конструкции. 2. Путин снова показал себя талантливым тактиком. Серьезно ослабленный после пригожинского мятежа, Путин снова начал навязывать собственные правила игры политической системе, ослабляя противников и столкивая их в ситуационн",messages.html
comention_prs_msg_0b6014e269_prs_msg_e20edfaef8,prs_msg_0b6014e269,prs_msg_e20edfaef8,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Май. Чистки и конструкции. 3. К концу президентской избирательной кампании весной 24 года, Путин и «идущие с ним» (на самом деле это широкая коалиция  от АнтиСистемы до государственников и правых) перехватили динамику (при бездействии верных государс",messages.html
comention_prs_msg_87cc2fce59_prs_putin,prs_msg_87cc2fce59,prs_putin,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Октябрь Путина. Конфигурация. Вокруг Путина активно складывается новая конфигурация власти. По многочисленным слухам, с августа Путин активно изучает многочисленные досье, проводит десятки встреч, едет в регионы и встречается с главами регионов, чино",messages.html
comention_prs_krasnov_igor_prs_manturov,prs_krasnov_igor,prs_manturov,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Май 2025.  Путин открыл марафон преемников. (2) В контексте запуска новой “игры в преемников” посмотрим на текущую диспозицию, которая в ближайшее время будет серьёзно меняться. Мишустин — глава правительства. Выдвиженец семьи Ковальчуков и Сергея Ки",messages.html
comention_prs_krasnov_igor_prs_oreshkin,prs_krasnov_igor,prs_oreshkin,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Июнь 2025. Предотпускной пейзаж . 1. Рассказывают, что на последнем Петербургском международном экономическом форуме его участники в кулуарах обсуждали короткий список возможных будущих премьеров и даже преемников Владимира Путина. Тема будущего все ",messages.html
comention_prs_krasnov_igor_prs_msg_1646d804dd,prs_krasnov_igor,prs_msg_1646d804dd,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Август Путина. 1.1. Элиты к 2021 году, сразу после коронавируса, отчетливо поняли всю бесперспективность будущего путинского политического режима. У путинской системы больше не оказалось варианта будущего. И это ввело всю элиту буквально в ступор. Пу",messages.html
comention_prs_kurenkov_prs_peskov,prs_kurenkov,prs_peskov,соупоминание,соупоминание,сообщения 2023,2,слабая,двунаправленная,полуформальная,co_mention,средняя,2023,"Количество совместных упоминаний: 2. Пример: Профайл Время Путина. Александр Куренков . 1 Александр Вячеславович Куренков – российский государственный деятель, с мая 2022 года занимающий пост министра по чрезвычайным ситуациям (МЧС России) и входящий в Совет Безопасности РФ. В прошлом он служил",messages.html
